G:0B:11P:5S:0,0.1094342176,0.1094342176,0.07192272253
G:0B:11P:5S:1,0.2034587605,0.2034587605,0.1681864618
G:0B:11P:6S:0,0.1115340722,0.1115340722,0.07320738817
G:0B:11P:6S:1,0.2056913229,0.2056913229,0.1695620913
G:0B:12P:0S:0,0.09773105719,0.09773105719,0.06411369538
G:0B:12P:0S:1,0.190148634,0.190148634,0.1618576884
G:0B:12P:1S:0,0.09979902555,0.09979902555,0.06581669903
G:0B:12P:1S:1,0.1923832421,0.1923832421,0.1632105636
G:0B:12P:2S:0,0.1028200263,0.1028200263,0.06754638704
G:0B:12P:2S:1,0.1946293306,0.1946293306,0.1645684243
G:0B:12P:3S:0,0.1048993466,0.1048993466,0.06882742623
G:0B:12P:3S:1,0.1968867354,0.1968867354,0.1659312217
G:0B:12P:4S:0,0.108019405,0.108019405,0.07058536562
G:0B:12P:4S:1,0.2019501524,0.2019501524,0.1672989072
G:0B:12P:5S:0,0.1101072517,0.1101072517,0.07237503706
G:0B:12P:5S:1,0.20417516,0.20417516,0.1686714317
G:0B:12P:6S:0,0.1122127378,0.1122127378,0.07419995099
G:0B:12P:6S:1,0.2064112781,0.2064112781,0.1700487462
G:0B:13P:0S:0,0.09839366876,0.09839366876,0.06456476746
G:0B:13P:0S:1,0.1908656389,0.1908656389,0.1623346015
G:0B:13P:1S:0,0.1004677756,0.1004677756,0.06626781983
G:0B:13P:1S:1,0.193103955,0.193103955,0.1636892418
G:0B:13P:2S:0,0.1034863639,0.1034863639,0.06799736436
G:0B:13P:2S:1,0.1953536988,0.1953536988,0.1650488504
G:0B:13P:3S:0,0.1055715972,0.1055715972,0.06975599005
G:0B:13P:3S:1,0.1976147059,0.1976147059,0.1664133786
G:0B:13P:4S:0,0.1086885535,0.1086885535,0.0710394859
G:0B:13P:4S:1,0.2026641131,0.2026641131,0.1677827776
G:0B:13P:5S:0,0.1107821083,0.1107821083,0.07282855048
G:0B:13P:5S:1,0.2048927074,0.2048927074,0.1691569983
G:0B:13P:6S:0,0.1140135057,0.1140135057,0.07465265155
G:0B:13P:6S:1,0.2071323664,0.2071323664,0.1705359916
G:0B:14P:0S:0,0.09905826778,0.09905826778,0.06544175531
G:0B:14P:0S:1,0.1915838414,0.1915838414,0.1628121395
G:0B:14P:1S:0,0.1011384708,0.1011384708,0.06672022775
G:0B:14P:1S:1,0.1938258485,0.1938258485,0.1641685388
G:0B:14P:2S:0,0.1041546154,0.1041546154,0.06844960334
G:0B:14P:2S:1,0.1960792307,0.1960792307,0.1655298893
G:0B:14P:3S:0,0.1062457226,0.1062457226,0.07020786461
G:0B:14P:3S:1,0.2011582266,0.2011582266,0.1668961422
G:0B:14P:4S:0,0.109359549,0.109359549,0.07199802468
G:0B:14P:4S:1,0.2033792316,0.2033792316,0.1682672486
G:0B:14P:5S:0,0.1114587757,0.1114587757,0.07328325451
G:0B:14P:5S:1,0.205611398,0.205611398,0.1696431594
G:0B:14P:6S:0,0.1146863135,0.1146863135,0.07510652168
G:0B:14P:6S:1,0.2078545831,0.2078545831,0.1733243518
G:0B:15P:0S:0,0.09972484065,0.09972484065,0.06589179603
G:0B:15P:0S:1,0.192303236,0.192303236,0.1632903002
G:0B:15P:1S:0,0.1027461075,0.1027461075,0.06762146192
G:0B:15P:1S:1,0.1945489173,0.1945489173,0.1646484526
G:0B:15P:2S:0,0.1048247683,0.1048247683,0.0689030947
G:0B:15P:2S:1,0.1968059208,0.1968059208,0.166011539
G:0B:15P:3S:0,0.1079451697,0.1079451697,0.07066096776
G:0B:15P:3S:1,0.2018708952,0.2018708952,0.1673795104
G:0B:15P:4S:0,0.1100323799,0.1100323799,0.07245053959
G:0B:15P:4S:1,0.2040955032,0.2040955032,0.1687523181
G:0B:15P:5S:0,0.1121372421,0.1121372421,0.07427531954
G:0B:15P:5S:1,0.206331227,0.206331227,0.1701299128
G:0B:15P:6S:0,0.1153608965,0.1153608965,0.07556155358
G:0B:15P:6S:1,0.2085779234,0.2085779234,0.1738024876
G:0B:16P:0S:0,0.1003933738,0.1003933738,0.06634313203
G:0B:16P:0S:1,0.1930238173,0.1930238173,0.1637690817
G:0B:16P:1S:0,0.1034122316,0.1034122316,0.06807265016
G:0B:16P:1S:1,0.1952731559,0.1952731559,0.165128981
G:0B:16P:2S:0,0.1054968099,0.1054968099,0.06983121679
G:0B:16P:2S:1,0.1975337636,0.1975337636,0.1664937971
G:0B:16P:3S:0,0.1086141123,0.1086141123,0.07111529073
G:0B:16P:3S:1,0.2025847268,0.2025847268,0.1678634811
G:0B:16P:4S:0,0.1107070346,0.1107070346,0.07290425202
G:0B:16P:4S:1,0.2048129234,0.2048129234,0.1692379839
G:0B:16P:5S:0,0.1139388593,0.1139388593,0.07472821556
G:0B:16P:5S:1,0.2070521897,0.2070521897,0.1706172564
G:0B:16P:6S:0,0.1160372441,0.1160372441,0.07601773945
G:0B:16P:6S:1,0.2093023825,0.2093023825,0.1742812166
G:0B:17P:0S:0,0.1010638535,0.1010638535,0.06679575352
G:0B:17P:0S:1,0.19374558,0.19374558,0.1642484817
G:0B:17P:1S:0,0.1040802711,0.1040802711,0.06852509851
G:0B:17P:1S:1,0.1959985587,0.1959985587,0.1656101219
G:0B:17P:2S:0,0.1061707276,0.1061707276,0.07028329672
G:0B:17P:2S:1,0.2010791132,0.2010791132,0.1669766617
G:0B:17P:3S:0,0.1092849031,0.1092849031,0.07207336032
G:0B:17P:3S:1,0.2032997169,0.2032997169,0.168348052
G:0B:17P:4S:0,0.1113835013,0.1113835013,0.07335915369
G:0B:17P:4S:1,0.2055314872,0.2055314872,0.1697242439
G:0B:17P:5S:0,0.1146114692,0.1146114692,0.07518227986
G:0B:17P:5S:1,0.2077742813,0.2077742813,0.1734039998
G:0B:17P:6S:0,0.1167153454,0.1167153454,0.07704428873
G:0B:17P:6S:1,0.2100279556,0.2100279556,0.1747605368
G:0B:18P:0S:0,0.1026722125,0.1026722125,0.06769657206
G:0B:18P:0S:1,0.1944685185,0.1944685185,0.1647284981
G:0B:18P:1S:0,0.1047502134,0.1047502134,0.06897879771
G:0B:18P:1S:1,0.1967251204,0.1967251204,0.1660918731
G:0B:18P:2S:0,0.1078709574,0.1078709574,0.07073660378
G:0B:18P:2S:1,0.2017916522,0.2017916522,0.1674601304
G:0B:18P:3S:0,0.1099575307,0.1099575307,0.0725260754
G:0B:18P:3S:1,0.2040158607,0.2040158607,0.168833221
G:0B:18P:4S:0,0.1120617685,0.1120617685,0.07435072075
G:0B:18P:4S:1,0.2062511899,0.2062511899,0.1702110958
G:0B:18P:5S:0,0.1152858555,0.1152858555,0.07563750463
G:0B:18P:5S:1,0.208497497,0.208497497,0.1738822346
G:0B:18P:6S:0,0.1173951899,0.1173951899,0.07749844325
G:0B:18P:6S:1,0.2107546379,0.2107546379,0.1752404465
G:0B:1P:0S:0,0.08805252132,0.08805252132,0.05767807322
G:0B:1P:0S:1,0.1798538287,0.1798538287,0.1545263484
G:0B:1P:1S:0,0.09083796171,0.09083796171,0.05929387368
G:0B:1P:1S:1,0.1845348754,0.1845348754,0.1558864312
G:0B:1P:2S:0,0.09369387539,0.09369387539,0.06092914605
G:0B:1P:2S:1,0.1867396423,0.1867396423,0.1572516384
G:0B:1P:3S:0,0.09575690379,0.09575690379,0.06258528023
G:0B:1P:3S:1,0.1889563019,0.1889563019,0.1606681538
G:0B:1P:4S:0,0.09868880154,0.09868880154,0.06426390612
G:0B:1P:4S:1,0.1911846925,0.1911846925,0.1620165899
G:0B:1P:5S:0,0.100765623,0.100765623,0.06596692901
G:0B:1P:5S:1,0.1934246511,0.1934246511,0.1633700541
G:0B:1P:6S:0,0.103783129,0.103783129,0.06769657206
G:0B:1P:6S:1,0.1956760141,0.1956760141,0.1647284981
G:0B:2P:0S:0,0.08944704702,0.08944704702,0.05847204906
G:0B:2P:0S:1,0.1805732667,0.1805732667,0.1550057891
G:0B:2P:1S:0,0.09150009402,0.09150009402,0.0601061427
G:0B:2P:1S:1,0.1852422437,0.1852422437,0.1563676867
G:0B:2P:2S:0,0.09435483646,0.09435483646,0.06176143991
G:0B:2P:2S:1,0.1874508508,0.1874508508,0.1577346895
G:0B:2P:3S:0,0.09642418573,0.09642418573,0.06303656336
G:0B:2P:3S:1,0.1896712988,0.1896712988,0.1611434952
G:0B:2P:4S:0,0.09935427951,0.09935427951,0.06471541729
G:0B:2P:4S:1,0.1919034255,0.1919034255,0.1624937115
G:0B:2P:5S:0,0.1023768707,0.1023768707,0.06641847994
G:0B:2P:5S:1,0.1941470677,0.1941470677,0.1638489388
G:0B:2P:6S:0,0.1044522272,0.1044522272,0.06814797096
G:0B:2P:6S:1,0.1964020614,0.1964020614,0.1652091287
G:0B:3P:0S:0,0.09010472448,0.09010472448,0.05891972469
G:0B:3P:0S:1,0.1837503715,0.1837503715,0.1554858725
G:0B:3P:1S:0,0.09216431198,0.09216431198,0.06055447469
G:0B:3P:1S:1,0.185950852,0.185950852,0.1568495781
G:0B:3P:2S:0,0.09501784473,0.09501784473,0.06221024115
G:0B:3P:2S:1,0.1881632827,0.1881632827,0.1582183696
G:0B:3P:3S:0,0.09795170605,0.09795170605,0.06388865526
G:0B:3P:3S:1,0.1903875023,0.1903875023,0.1616194669
G:0B:3P:4S:0,0.1000217253,0.1000217253,0.06559162436
G:0B:3P:4S:1,0.1926233482,0.1926233482,0.1629714573
G:0B:3P:5S:0,0.1030419254,0.1030419254,0.06687131472
G:0B:3P:5S:1,0.194870657,0.194870657,0.1643284417
G:0B:3P:6S:0,0.105123221,0.105123221,0.06860062843
G:0B:3P:6S:1,0.1971292645,0.1971292645,0.1656903715
G:0B:4P:0S:0,0.09076452089,0.09076452089,0.05936882128
G:0B:4P:0S:1,0.1844563557,0.1844563557,0.1559665962
G:0B:4P:1S:0,0.09362056227,0.09362056227,0.06100419548
G:0B:4P:1S:1,0.1866606949,0.1866606949,0.1573321031
G:0B:4P:2S:0,0.09568288554,0.09568288554,0.06266040069
G:0B:4P:2S:1,0.1888769325,0.1888769325,0.1607473335
G:0B:4P:3S:0,0.09861498161,0.09861498161,0.06433906654
G:0B:4P:3S:1,0.1911049069,0.1911049069,0.1620960667
G:0B:4P:4S:0,0.1006911252,0.1006911252,0.06604209793
G:0B:4P:4S:1,0.1933444552,0.1933444552,0.1634498252
G:0B:4P:5S:0,0.1037089024,0.1037089024,0.06777171741
G:0B:4P:5S:1,0.1955954137,0.1955954137,0.1648085606
G:0B:4P:6S:0,0.105796098,0.105796098,0.06953051623
G:0B:4P:6S:1,0.1978576179,0.1978576179,0.1661722242
G:0B:5P:0S:0,0.09142642048,0.09142642048,0.06018076777
G:0B:5P:0S:1,0.1851635859,0.1851635859,0.1564479578
G:0B:5P:1S:0,0.09428129498,0.09428129498,0.06183614533
G:0B:5P:1S:1,0.1873717671,0.1873717671,0.1578152592
G:0B:5P:2S:0,0.09634994418,0.09634994418,0.06351432756
G:0B:5P:2S:1,0.189591795,0.189591795,0.1612227801
G:0B:5P:3S:0,0.09928024009,0.09928024009,0.06479079683
G:0B:5P:3S:1,0.1918235074,0.1918235074,0.1625732925
G:0B:5P:4S:0,0.102303095,0.102303095,0.06649386351
G:0B:5P:4S:1,0.1940667411,0.1940667411,0.1639288131
G:0B:5P:5S:0,0.1043777891,0.1043777891,0.06822332672
G:0B:5P:5S:1,0.1963213323,0.1963213323,0.1652892934
G:0B:5P:6S:0,0.1064708455,0.1064708455,0.06998177321
G:0B:5P:6S:1,0.2013956533,0.2013956533,0.1666546847
G:0B:6P:0S:0,0.09209040749,0.09209040749,0.06062933202
G:0B:6P:0S:1,0.1858720566,0.1858720566,0.156929955
G:0B:6P:1S:0,0.09494407651,0.09494407651,0.06228517371
G:0B:6P:1S:1,0.1880840633,0.1880840633,0.158299044
G:0B:6P:2S:0,0.09787813176,0.09787813176,0.06396363177
G:0B:6P:2S:1,0.1903078647,0.1903078647,0.1616988567
G:0B:6P:3S:0,0.09994746789,0.09994746789,0.06566661315
G:0B:6P:3S:1,0.1925432982,0.1925432982,0.1630511421
G:0B:6P:4S:0,0.1029679353,0.1029679353,0.06739634324
G:0B:6P:4S:1,0.1947902005,0.1947902005,0.1644084188
G:0B:6P:5S:0,0.1050485729,0.1050485729,0.06867619305
G:0B:6P:5S:1,0.1970484072,0.1970484072,0.1657706379
G:0B:6P:6S:0,0.1081679445,0.1081679445,0.07043426316
G:0B:6P:6S:1,0.2021087101,0.2021087101,0.1671377509
G:0B:7P:0S:0,0.09354727463,0.09354727463,0.06107928316
G:0B:7P:0S:1,0.1865817627,0.1865817627,0.1574125854
G:0B:7P:1S:0,0.0956088922,0.0956088922,0.06273555857
G:0B:7P:1S:1,0.1887975781,0.1887975781,0.1608265308
G:0B:7P:2S:0,0.09854118615,0.09854118615,0.0644142636
G:0B:7P:2S:1,0.1910251361,0.1910251361,0.1621755609
G:0B:7P:3S:0,0.1006166514,0.1006166514,0.06611730273
G:0B:7P:3S:1,0.1932642739,0.1932642739,0.1635296135
G:0B:7P:4S:0,0.1036346993,0.1036346993,0.06784689794
G:0B:7P:4S:1,0.1955148277,0.1955148277,0.1648886401
G:0B:7P:5S:0,0.1057212413,0.1057212413,0.06960563973
G:0B:7P:5S:1,0.1977766331,0.1977766331,0.1662525921
G:0B:7P:6S:0,0.1088375044,0.1088375044,0.07088797732
G:0B:7P:6S:1,0.2028229284,0.2028229284,0.1676214206
G:0B:8P:0S:0,0.09420777879,0.09420777879,0.06191088873
G:0B:8P:0S:1,0.1872926986,0.1872926986,0.1578958464
G:0B:8P:1S:0,0.09627572737,0.09627572737,0.06358911896
G:0B:8P:1S:1,0.1895123061,0.1895123061,0.1613020825
G:0B:8P:2S:0,0.09920622498,0.09920622498,0.06486621273
G:0B:8P:2S:1,0.191743604,0.191743604,0.1626528908
G:0B:8P:3S:0,0.1012877769,0.1012877769,0.0665692827
G:0B:8P:3S:1,0.1939864291,0.1939864291,0.1640087045
G:0B:8P:4S:0,0.1043033744,0.1043033744,0.0682987174
G:0B:8P:4S:1,0.1962406175,0.1962406175,0.1653694751
G:0B:8P:5S:0,0.1063957816,0.1063957816,0.07005710282
G:0B:8P:5S:1,0.2013164966,0.2013164966,0.1667351537
G:0B:8P:6S:0,0.1095089088,0.1095089088,0.07184745391
G:0B:8P:6S:1,0.2035383036,0.2035383036,0.1681056916
G:0B:9P:0S:0,0.09487033339,0.09487033339,0.06236014394
G:0B:9P:0S:1,0.1880048591,0.1880048591,0.1583797357
G:0B:9P:1S:0,0.09780458213,0.09780458213,0.06403864516
G:0B:9P:1S:1,0.1902282419,0.1902282419,0.1617782638
G:0B:9P:2S:0,0.09987323464,0.09987323464,0.06574163805
G:0B:9P:2S:1,0.1924632628,0.1924632628,0.1631308442
G:0B:9P:3S:0,0.1028939689,0.1028939689,0.06747134747
G:0B:9P:3S:1,0.1947097583,0.1947097583,0.164488413
G:0B:9P:4S:0,0.1049739481,0.1049739481,0.06875179233
G:0B:9P:4S:1,0.1969675642,0.1969675642,0.1658509214
G:0B:9P:5S:0,0.1080936633,0.1080936633,0.07050979741
G:0B:9P:5S:1,0.2020294241,0.2020294241,0.1672183207
G:0B:9P:6S:0,0.110182146,0.110182146,0.07229956782
G:0B:9P:6S:1,0.2042548309,0.2042548309,0.1685905619
G:10B:0P:0S:0,0.09179504546,0.09179504546,0.06018076777
G:10B:0P:0S:1,0.1855570279,0.1855570279,0.1564479578
G:10B:0P:1S:0,0.09464925493,0.09464925493,0.06183614533
G:10B:0P:1S:1,0.1877673365,0.1877673365,0.1578152592
G:10B:0P:2S:0,0.09758408145,0.09758408145,0.06351432756
G:10B:0P:2S:1,0.1899894628,0.1899894628,0.1612227801
G:10B:0P:3S:0,0.09965067995,0.09965067995,0.06479079683
G:10B:0P:3S:1,0.1922232446,0.1922232446,0.1625732925
G:10B:0P:4S:0,0.1026722125,0.1026722125,0.06649386351
G:10B:0P:4S:1,0.1944685185,0.1944685185,0.1639288131
G:10B:0P:5S:0,0.1047502134,0.1047502134,0.06822332672
G:10B:0P:5S:1,0.1967251204,0.1967251204,0.1652892934
G:10B:0P:6S:0,0.1078709574,0.1078709574,0.06998177321
G:10B:0P:6S:1,0.2017916522,0.2017916522,0.1666546847
G:10B:10P:0S:0,0.1000960068,0.1000960068,0.06589179603
G:10B:10P:0S:1,0.1927034128,0.1927034128,0.1632903002
G:10B:10P:1S:0,0.1031159392,0.1031159392,0.06762146192
G:10B:10P:1S:1,0.194951128,0.194951128,0.1646484526
G:10B:10P:2S:0,0.1051978924,0.1051978924,0.0689030947
G:10B:10P:2S:1,0.1972101359,0.1972101359,0.166011539
G:10B:10P:3S:0,0.1083165756,0.1083165756,0.07066096776
G:10B:10P:3S:1,0.202267325,0.202267325,0.1673795104
G:10B:10P:4S:0,0.1104069637,0.1104069637,0.07245053959
G:10B:10P:4S:1,0.2044939285,0.2044939285,0.1687523181
G:10B:10P:5S:0,0.1136404946,0.1136404946,0.07427531954
G:10B:10P:5S:1,0.2067316222,0.2067316222,0.1701299128
G:10B:10P:6S:0,0.115736428,0.115736428,0.07556155358
G:10B:10P:6S:1,0.2089802629,0.2089802629,0.1738024876
G:10B:11P:0S:0,0.100765623,0.100765623,0.06634313203
G:10B:11P:0S:1,0.1934246511,0.1934246511,0.1637690817
G:10B:11P:1S:0,0.103783129,0.103783129,0.06807265016
G:10B:11P:1S:1,0.1956760141,0.1956760141,0.165128981
G:10B:11P:2S:0,0.1058709778,0.1058709778,0.06983121679
G:10B:11P:2S:1,0.1979386168,0.1979386168,0.1664937971
G:10B:11P:3S:0,0.1089865464,0.1089865464,0.07111529073
G:10B:11P:3S:1,0.2029818008,0.2029818008,0.1678634811
G:10B:11P:4S:0,0.1110826265,0.1110826265,0.07290425202
G:10B:11P:4S:1,0.2052119846,0.2052119846,0.1692379839
G:10B:11P:5S:0,0.1143123116,0.1143123116,0.07472821556
G:10B:11P:5S:1,0.2074532126,0.2074532126,0.1706172564
G:10B:11P:6S:0,0.1164137512,0.1164137512,0.07601773945
G:10B:11P:6S:1,0.2097053415,0.2097053415,0.1742812166
G:10B:12P:0S:0,0.1023768707,0.1023768707,0.06679575352
G:10B:12P:0S:1,0.1941470677,0.1941470677,0.1642484817
G:10B:12P:1S:0,0.1044522272,0.1044522272,0.06852509851
G:10B:12P:1S:1,0.1964020614,0.1964020614,0.1656101219
G:10B:12P:2S:0,0.1065459323,0.1065459323,0.07028329672
G:10B:12P:2S:1,0.2014748243,0.2014748243,0.1669766617
G:10B:12P:3S:0,0.1096583591,0.1096583591,0.07207336032
G:10B:12P:3S:1,0.2036974325,0.2036974325,0.168348052
G:10B:12P:4S:0,0.1117600949,0.1117600949,0.07335915369
G:10B:12P:4S:1,0.2059311817,0.2059311817,0.1697242439
G:10B:12P:5S:0,0.1149859096,0.1149859096,0.07518227986
G:10B:12P:5S:1,0.2081759293,0.2081759293,0.1734039998
G:10B:12P:6S:0,0.1170928223,0.1170928223,0.07704428873
G:10B:12P:6S:1,0.2104315313,0.2104315313,0.1747605368
G:10B:13P:0S:0,0.1030419254,0.1030419254,0.06769657206
G:10B:13P:0S:1,0.194870657,0.194870657,0.1647284981
G:10B:13P:1S:0,0.105123221,0.105123221,0.06897879771
G:10B:13P:1S:1,0.1971292645,0.1971292645,0.1660918731
G:10B:13P:2S:0,0.1082422486,0.1082422486,0.07073660378
G:10B:13P:2S:1,0.2021880104,0.2021880104,0.1674601304
G:10B:13P:3S:0,0.110332002,0.110332002,0.0725260754
G:10B:13P:3S:1,0.2044142151,0.2044142151,0.168833221
G:10B:13P:4S:0,0.1135659587,0.1135659587,0.07435072075
G:10B:13P:4S:1,0.2066515152,0.2066515152,0.1702110958
G:10B:13P:5S:0,0.1156612782,0.1156612782,0.07563750463
G:10B:13P:5S:1,0.2088997674,0.2088997674,0.1738822346
G:10B:13P:6S:0,0.1177736304,0.1177736304,0.07749844325
G:10B:13P:6S:1,0.2111588277,0.2111588277,0.1752404465
G:10B:14P:0S:0,0.1037089024,0.1037089024,0.06814797096
G:10B:14P:0S:1,0.1955954137,0.1955954137,0.1652091287
G:10B:14P:1S:0,0.105796098,0.105796098,0.06990647785
G:10B:14P:1S:1,0.1978576179,0.1978576179,0.1665742325
G:10B:14P:2S:0,0.1089120141,0.1089120141,0.0711911292
G:10B:14P:2S:1,0.2029023575,0.2029023575,0.1679442013
G:10B:14P:3S:0,0.1110074635,0.1110074635,0.07297998661
G:10B:14P:3S:1,0.2051321441,0.2051321441,0.169318986
G:10B:14P:4S:0,0.1142375771,0.1142375771,0.07480381203
G:10B:14P:4S:1,0.2073729802,0.2073729802,0.1706985376
G:10B:14P:5S:0,0.1163384066,0.1163384066,0.07609388207
G:10B:14P:5S:1,0.2096247222,0.2096247222,0.1743610623
G:10B:14P:6S:0,0.1184561649,0.1184561649,0.07795373113
G:10B:14P:6S:1,0.2118872258,0.2118872258,0.1757209436
G:10B:15P:0S:0,0.1043777891,0.1043777891,0.06860062843
G:10B:15P:0S:1,0.1963213323,0.1963213323,0.1656903715
G:10B:15P:1S:0,0.1064708455,0.1064708455,0.07035876292
G:10B:15P:1S:1,0.2013956533,0.2013956533,0.1670571979
G:10B:15P:2S:0,0.1095836226,0.1095836226,0.07214872942
G:10B:15P:2S:1,0.2036178609,0.2036178609,0.168428872
G:10B:15P:3S:0,0.1116847318,0.1116847318,0.07343508567
G:10B:15P:3S:1,0.2058512147,0.2058512147,0.1698053448
G:10B:15P:4S:0,0.1149109778,0.1149109778,0.07525807027
G:10B:15P:4S:1,0.208095572,0.208095572,0.1734836644
G:10B:15P:5S:0,0.1170172839,0.1170172839,0.07711990213
G:10B:15P:5S:1,0.2103507888,0.2103507888,0.1748404809
G:10B:15P:6S:0,0.1203776538,0.1203776538,0.07841014504
G:10B:15P:6S:1,0.2126167208,0.2126167208,0.1762020264
G:10B:16P:0S:0,0.1050485729,0.1050485729,0.06953051623
G:10B:16P:0S:1,0.1970484072,0.1970484072,0.1661722242
G:10B:16P:1S:0,0.1081679445,0.1081679445,0.07081227365
G:10B:16P:1S:1,0.2021087101,0.2021087101,0.1675407672
G:10B:16P:2S:0,0.1102570628,0.1102570628,0.07260164442
G:10B:16P:2S:1,0.2043345159,0.2043345159,0.1689141405
G:10B:16P:3S:0,0.1134914449,0.1134914449,0.07442615459
G:10B:16P:3S:1,0.2065714222,0.2065714222,0.1702922952
G:10B:16P:4S:0,0.1155861502,0.1155861502,0.0757134877
G:10B:16P:4S:1,0.2088192857,0.2088192857,0.1739619981
G:10B:16P:5S:0,0.1176978996,0.1176978996,0.07757424605
G:10B:16P:5S:1,0.2110779625,0.2110779625,0.1753204886
G:10B:16P:6S:0,0.1210535944,0.1210535944,0.07886767765
G:10B:16P:6S:1,0.2133473077,0.2133473077,0.1766836928
G:10B:17P:0S:0,0.1057212413,0.1057212413,0.06998177321
G:10B:17P:0S:1,0.1977766331,0.1977766331,0.1666546847
G:10B:17P:1S:0,0.1088375044,0.1088375044,0.07177221887
G:10B:17P:1S:1,0.2028229284,0.2028229284,0.1680249381
G:10B:17P:2S:0,0.1109323227,0.1109323227,0.07305575418
G:10B:17P:2S:1,0.2050523178,0.2050523178,0.1694000046
G:10B:17P:3S:0,0.1141628646,0.1141628646,0.0748794409
G:10B:17P:3S:1,0.2072927617,0.2072927617,0.1730855069
G:10B:17P:4S:0,0.1162630835,0.1162630835,0.07674215231
G:10B:17P:4S:1,0.2095441167,0.2095441167,0.1744409244
G:10B:17P:5S:0,0.1183802429,0.1183802429,0.07802972212
G:10B:17P:5S:1,0.2118062384,0.2118062384,0.1758010835
G:10B:17P:6S:0,0.1217312419,0.1217312419,0.07993257619
G:10B:17P:6S:1,0.2140789819,0.2140789819,0.1771659411
G:10B:18P:0S:0,0.1063957816,0.1063957816,0.07043426316
G:10B:18P:0S:1,0.2013164966,0.2013164966,0.1671377509
G:10B:18P:1S:0,0.1095089088,0.1095089088,0.07222413193
G:10B:18P:1S:1,0.2035383036,0.2035383036,0.1685097087
G:10B:18P:2S:0,0.1116093909,0.1116093909,0.07351105042
G:10B:18P:2S:1,0.2057712618,0.2057712618,0.1698864622
G:10B:18P:3S:0,0.1148360678,0.1148360678,0.07533389289
G:10B:18P:3S:1,0.2080152285,0.2080152285,0.1735633454
G:10B:18P:4S:0,0.1169417671,0.1169417671,0.07719554719
G:10B:18P:4S:1,0.21027006,0.21027006,0.1749204413
G:10B:18P:5S:0,0.1203026551,0.1203026551,0.07848632299
G:10B:18P:5S:1,0.2125356118,0.2125356118,0.1762822636
G:10B:18P:6S:0,0.1224105866,0.1224105866,0.08038784497
G:10B:18P:6S:1,0.2148117384,0.2148117384,0.1776487692
G:10B:1P:0S:0,0.09325437923,0.09325437923,0.06062933202
G:10B:1P:0S:1,0.1862661856,0.1862661856,0.156929955
G:10B:1P:1S:0,0.09531316837,0.09531316837,0.06228517371
G:10B:1P:1S:1,0.1884803104,0.1884803104,0.158299044
G:10B:1P:2S:0,0.09824624951,0.09824624951,0.06396363177
G:10B:1P:2S:1,0.1907062008,0.1907062008,0.1616988567
G:10B:1P:3S:0,0.1003189959,0.1003189959,0.06566661315
